# sloughing=False,sloughing_time=nan
time_s,h_total_m,h_crit_m,alpha_water_wall
2.571158285160525452e+02,1.570346983997335027e-03,1.362987028307503963e-02,8.350895358021501180e-02
2.581162766596883102e+02,1.567910371348611416e-03,1.297684621622848498e-02,8.741691808712613587e-02
2.591167248033240185e+02,1.524913535048910695e-03,1.241810967824687889e-02,9.156900903955883519e-02
2.601171729469597835e+02,1.522142672431523206e-03,1.168188363683497072e-02,9.598704384446021809e-02
2.611176210905954918e+02,1.479228134781904571e-03,1.123599770158756339e-02,1.006951034386496385e-01
2.621180692342312568e+02,1.476322936300615346e-03,1.045956797229978703e-02,1.057197655130731190e-01
2.631185173778670219e+02,1.433151963869754323e-03,1.001499191898129644e-02,1.110903511625727785e-01
2.641189655215027301e+02,1.430333697162785829e-03,9.273967202513744637e-03,1.168391805388987598e-01
2.651194136651384952e+02,1.386816558657527490e-03,8.771100542723500246e-03,1.230018303834327364e-01
2.661198618087742034e+02,1.384319129476332391e-03,8.137478429166407345e-03,1.296173826448503708e-01
2.671203099524099684e+02,1.340474752288101307e-03,7.574083662029034575e-03,1.367286485080760894e-01
2.681207580960457335e+02,1.296598049262633620e-03,7.034332745440345647e-03,1.443823458329871745e-01
2.691212062396814417e+02,1.252597172191400937e-03,6.474350256386192035e-03,1.526292000227185697e-01
2.701216543833172068e+02,1.208509819487430578e-03,5.862521285794241449e-03,1.615239286252168061e-01
2.711221025269529150e+02,1.079675229132126459e-03,5.502486981207133782e-03,1.711250586678343399e-01
2.721225506705886801e+02,9.508285069428855894e-04,5.243378510306866136e-03,1.814945133973796532e-01
2.731229988142244451e+02,8.225316839908420902e-04,4.970836628308317878e-03,1.926968929628781468e-01
2.741234469578601534e+02,6.944965478824135499e-04,4.697754783356983613e-03,2.047983637794820733e-01
2.751238951014959184e+02,5.666372885173147919e-04,4.422795379266796986e-03,2.178650671750989865e-01
2.761243432451316266e+02,4.385228485733177876e-04,4.151569185508205070e-03,2.319609640569851305e-01
2.771247913887673917e+02,3.098919834385649766e-04,3.883690860117362722e-03,2.471450543793506094e-01
2.781252395324030999e+02,1.410272658045671080e-04,3.786907098023593963e-03,2.634679539105546087e-01
